"x.R","R.fit","R.upr","R.lwr","x.G","G.fit","G.upr","G.lwr"
7.356716,0.029345999956679,0.0298525065145021,0.0288394933988558,7.356716,0.0298997191583683,0.0306240646871106,0.029175373629626
7.42207754545454,0.0292191796907614,0.029717929337937,0.0287204300435858,7.40375899352846,0.0297746053782484,0.030488397816785,0.0290608129397118
7.48743909090909,0.0290923594248439,0.029583399994515,0.0286013188551728,7.4511028065041,0.0296494915981286,0.0303527814039319,0.0289462017923252
7.55280063636364,0.0289655391589263,0.0294489207728024,0.0284821575450503,7.4987493625362,0.0295243778180087,0.0302172177431816,0.0288315378928358
7.61816218181818,0.0288387188930088,0.0293144940933598,0.0283629436926578,7.54670059753472,0.0293992640378888,0.0300817092578237,0.0287168188179539
7.68352372727273,0.0287118986270913,0.0291801225168812,0.0282436747373013,7.59495845978889,0.0292741502577689,0.0299462585078613,0.0286020420076766
7.74888527272727,0.0285850783611737,0.0290458087527654,0.028124347969582,7.64352491004642,0.0291490364776491,0.0298108681985602,0.028487204756738
7.81424681818182,0.0284582580952562,0.0289115556681238,0.0280049605223885,7.69240192159314,0.0290239226975292,0.029675541189515,0.0283723042055433
7.87960836363636,0.0283314378293386,0.0287773662972171,0.0278855093614602,7.74159148033319,0.0288988089174093,0.0295402805042496,0.028257337330569
7.94496990909091,0.0282046175634211,0.0286432438513091,0.0277659912755331,7.79109558486968,0.0287736951372894,0.0294050893403676,0.0281423009342113
8.01033145454545,0.0280777972975036,0.028509191728916,0.0276464028660911,7.84091624658595,0.0286485813571696,0.0292699710802659,0.0280271916340732
8.075693,0.027950977031586,0.0283752135264167,0.0275267405367553,7.89105548972723,0.0285234675770497,0.0291349293024182,0.0279120058516812
8.14105454545454,0.0278241567656685,0.0282413130489773,0.0274070004823597,7.94151535148293,0.0283983537969298,0.0289999677932292,0.0277967398006305
8.20641609090909,0.0276973364997509,0.0281074943217257,0.0272871786777762,7.99229788206941,0.0282732400168099,0.0288650905594536,0.0276813894741662
8.27177763636364,0.0275705162338334,0.0279737616010918,0.027167270866575,8.04340514481324,0.0281481262366901,0.0287303018411633,0.0275659506322168
8.33713918181818,0.0274436959679159,0.0278401193862061,0.0270472725496256,8.09483921623508,0.0280230124565702,0.0285956061252321,0.0274504187879083
8.40250072727273,0.0273168757019983,0.0277065724302214,0.0269271789737753,8.14660218613405,0.0278978986764503,0.0284610081592966,0.027334789193604
8.46786227272727,0.0271900554360808,0.0275731257513909,0.0268069851207706,8.19869615767261,0.0277727848963304,0.0283265129661291,0.0272190568265318
8.53322381818182,0.0270632351701632,0.0274397846437005,0.026686685696626,8.25112324746203,0.0276476711162106,0.0281921258583391,0.0271032163740821
8.59858536363636,0.0269364149042457,0.0273065546868087,0.0265662751216827,8.30388558564837,0.0275225573360907,0.0280578524532936,0.0269872622188878
8.66394690909091,0.0268095946383282,0.0271734417550072,0.0264457475216491,8.35698531599908,0.0273974435559708,0.027923698688115,0.0268711884238267
8.72930845454545,0.0266827743724106,0.0270404520248587,0.0263250967199625,8.41042459599004,0.027272329775851,0.0277896708345797,0.0267549887171222
8.79467,0.0265559541064931,0.0269075919811186,0.0262043162318675,8.46420559689327,0.0271472159957311,0.0276557755137002,0.026638656477762
8.86003154545454,0.0264291338405755,0.0267748684204874,0.0260833992606637,8.51833050386511,0.0270221022156112,0.0275220197097231,0.0265221847214993
8.92539309090909,0.026302313574658,0.0266422884526825,0.0259623386966335,8.57280151603502,0.0268969884354913,0.0273884107832259,0.0264055660877567
8.99075463636364,0.0261754933087405,0.0265098594982602,0.0258411271192208,8.62762084659497,0.0267718746553715,0.0272549564829314,0.0262887928278115
9.05611618181818,0.0260486730428229,0.0263775892825639,0.0257197568030819,8.68279072288928,0.0266467608752516,0.0271216649557943,0.0261718567947089
9.12147772727273,0.0259218527769054,0.0262454858251283,0.0255982197286825,8.7383133865052,0.0265216470951317,0.0269885447548446,0.0260547494354188
9.18683927272727,0.0257950325109878,0.0261135574238346,0.0254765075981411,8.79419109336395,0.0263965333150118,0.0268556048441948,0.0259374617858289
9.25220081818182,0.0256682122450703,0.0259818126330982,0.0253546118570424,8.85042611381236,0.026271419534892,0.0267228546005427,0.0258199844692412
9.31756236363636,0.0255413919791528,0.0258502602353782,0.0252325237229274,8.90702073271517,0.0261463057547721,0.0265903038104251,0.025702307699119
9.38292390909091,0.0254145717132352,0.0257189092053414,0.0251102342211291,8.96397724954782,0.0260211919746522,0.0264579626624049,0.0255844212868995
9.44828545454545,0.0252877514473177,0.0255877686660976,0.0249877342285377,9.02129797848988,0.0258960781945323,0.0263258417333163,0.0254663146557484
9.513647,0.0251609311814001,0.0254568478370529,0.0248650145257473,9.07898524851912,0.0257709644144125,0.026193951967643,0.0253479768611819
9.57900854545455,0.0250341109154826,0.0253261559731129,0.0247420658578523,9.13704140350608,0.0256458506342926,0.0260623046490885,0.0252293966194967
